"","DB_identifier","Sec_identifier","GeneSymbol","Transcript_DB_identifier","Transcript_length","Organism name","log_FC","num_assign","log10_FC"
"32309","FBgn0264867","CR44058","CR44058","FBtr0334788",666,"Drosophila melanogaster",-0.476268798956005,15274,-0.143371194484615
"32310","FBgn0264867","CR44058","CR44058","FBtr0342950",1187,"Drosophila melanogaster",0.35745705361464,15274,0.107605295299675
"32311","FBgn0264868","CR44059","CR44059","FBtr0334789",1071,"Drosophila melanogaster",0,15275,0
"32312","FBgn0264869","CR44060","CR44060","FBtr0334793",462,"Drosophila melanogaster",0,15276,0
"32313","FBgn0264870","CR44061","CR44061","FBtr0334798",325,"Drosophila melanogaster",0,15277,0
"32314","FBgn0264871","CR44062","CR44062","FBtr0334815",1175,"Drosophila melanogaster",0,15278,0
"32315","FBgn0264872","CR44063","CR44063","FBtr0334816",425,"Drosophila melanogaster",0,15279,0
"32316","FBgn0264873","CR44064","CR44064","FBtr0334819",1166,"Drosophila melanogaster",0,15280,0
"32317","FBgn0264874","CR44065","CR44065","FBtr0334811",1082,"Drosophila melanogaster",0,15281,0
"32318","FBgn0264875","CR44066","CR44066","FBtr0334812",996,"Drosophila melanogaster",0,15282,0
"32319","FBgn0264876","CR44067","CR44067","FBtr0334803",715,"Drosophila melanogaster",0,15283,0
"32320","FBgn0264877","CR44068","CR44068","FBtr0334804",1003,"Drosophila melanogaster",0.00504313386755406,15284,0.00151813456628247
"32321","FBgn0264877","CR44068","CR44068","FBtr0334805",996,"Drosophila melanogaster",-0.00506082467654601,15284,-0.00152346003043702
"32322","FBgn0264878","CR44069","CR44069","FBtr0334806",1351,"Drosophila melanogaster",0,15285,0
"32323","FBgn0264879","CR44070","CR44070","FBtr0334809",618,"Drosophila melanogaster",0,15286,0
"32324","FBgn0264880","CR44071","CR44071","FBtr0334802",351,"Drosophila melanogaster",0,15287,0
"32325","FBgn0264882","CR44073","CR44073","FBtr0334828",403,"Drosophila melanogaster",0,15288,0
"32326","FBgn0264883","CR44074","CR44074","FBtr0334827",684,"Drosophila melanogaster",0,15289,0
"32327","FBgn0264884","CR44075","CR44075","FBtr0334825",819,"Drosophila melanogaster",0,15290,0
"32328","FBgn0264885","CR44076","CR44076","FBtr0334830",511,"Drosophila melanogaster",0,15291,0
"32329","FBgn0264886","CR44077","CR44077","FBtr0334831",811,"Drosophila melanogaster",0,15292,0
"32330","FBgn0264887","CR44078","CR44078","FBtr0334834",566,"Drosophila melanogaster",0,15293,0
"32332","FBgn0264889","CR44080","CR44080","FBtr0334839",1094,"Drosophila melanogaster",0,15294,0
"32333","FBgn0264890","CR44081","CR44081","FBtr0334840",471,"Drosophila melanogaster",0,15295,0
"32334","FBgn0264891","CR44082","CR44082","FBtr0334845",404,"Drosophila melanogaster",0,15296,0
"32335","FBgn0264892","CR44083","CR44083","FBtr0334864",1486,"Drosophila melanogaster",0,15297,0
"32336","FBgn0264893","CR44084","CR44084","FBtr0334882",403,"Drosophila melanogaster",0,15298,0
"32337","FBgn0264896","CR44087","CR44087","FBtr0334878",1122,"Drosophila melanogaster",0,15299,0
"32338","FBgn0264898","CR44089","CR44089","FBtr0334914",351,"Drosophila melanogaster",0,15300,0
"32339","FBgn0264900","CR44091","CR44091","FBtr0334932",366,"Drosophila melanogaster",0,15301,0
"32340","FBgn0264901","CR44092","CR44092","FBtr0334944",534,"Drosophila melanogaster",0,15302,0
"32341","FBgn0264902","CR44093","CR44093","FBtr0334945",442,"Drosophila melanogaster",0,15303,0
"32342","FBgn0264904","CR44095","CR44095","FBtr0334954",776,"Drosophila melanogaster",0,15304,0
"32343","FBgn0264905","CR44096","CR44096","FBtr0334962",546,"Drosophila melanogaster",0.0186156781673468,15305,0.00560387751799851
"32344","FBgn0264905","CR44096","CR44096","FBtr0345276",532,"Drosophila melanogaster",-0.0188590272513167,15305,-0.00567713289169047
"32345","FBgn0264906","CR44097","CR44097","FBtr0334963",558,"Drosophila melanogaster",0.0116818050476351,15306,0.00351657372283709
"32346","FBgn0264906","CR44097","CR44097","FBtr0343102",549,"Drosophila melanogaster",-0.0117771677763532,15306,-0.00354528076464966
"32347","FBgn0264909","CR44100","CR44100","FBtr0334987",332,"Drosophila melanogaster",0,15307,0
"32348","FBgn0264912","CR44103","CR44103","FBtr0335001",249,"Drosophila melanogaster",0,15308,0
"32349","FBgn0264914","CR44105","CR44105","FBtr0334999",801,"Drosophila melanogaster",0,15309,0
"32350","FBgn0264915","CR44106","CR44106","FBtr0335017",1154,"Drosophila melanogaster",0.038643099465574,15310,0.0116327320645651
"32351","FBgn0264915","CR44106","CR44106","FBtr0344303",1093,"Drosophila melanogaster",-0.0397067235080026,15310,-0.0119529148054447
"32352","FBgn0264916","CR44107","CR44107","FBtr0335018",380,"Drosophila melanogaster",0,15311,0
"32353","FBgn0264939","CR44108","CR44108","FBtr0335050",223,"Drosophila melanogaster",0,15312,0
"32354","FBgn0264940","CR44109","CR44109","FBtr0335051",1140,"Drosophila melanogaster",0,15313,0
"32355","FBgn0264941","CR44110","CR44110","FBtr0335121",622,"Drosophila melanogaster",0,15314,0
"32356","FBgn0264942","CR44111","CR44111","FBtr0335124",706,"Drosophila melanogaster",0,15315,0
"32357","FBgn0264943","CR44112","CR44112","FBtr0335168",571,"Drosophila melanogaster",0,15316,0
"32358","FBgn0264944","CR44113","CR44113","FBtr0335165",340,"Drosophila melanogaster",0,15317,0
"32359","FBgn0264945","CR44114","CR44114","FBtr0335164",794,"Drosophila melanogaster",0,15318,0
"32360","FBgn0264946","CR44115","CR44115","FBtr0335158",676,"Drosophila melanogaster",0,15319,0
"32361","FBgn0264947","CR44116","CR44116","FBtr0335185",2541,"Drosophila melanogaster",0,15320,0
"32362","FBgn0264948","CR44117","CR44117","FBtr0335189",428,"Drosophila melanogaster",0,15321,0
"32363","FBgn0264949","CR44118","CR44118","FBtr0335188",428,"Drosophila melanogaster",0,15322,0
"32364","FBgn0264950","CR44119","CR44119","FBtr0335191",2095,"Drosophila melanogaster",0,15323,0
"32365","FBgn0264951","CR44120","CR44120","FBtr0335193",282,"Drosophila melanogaster",0,15324,0
"32366","FBgn0264952","CR44121","CR44121","FBtr0335192",267,"Drosophila melanogaster",0,15325,0
"32367","FBgn0264955","CR44124","CR44124","FBtr0335255",371,"Drosophila melanogaster",0,15326,0
"32368","FBgn0264956","CR44125","CR44125","FBtr0335264",1602,"Drosophila melanogaster",0,15327,0
"32369","FBgn0264957","CR44126","CR44126","FBtr0335265",849,"Drosophila melanogaster",0,15328,0
"32370","FBgn0264958","CR44127","CR44127","FBtr0335267",350,"Drosophila melanogaster",0.2688167584278,15329,0.0809219076239263
"32371","FBgn0264958","CR44127","CR44127","FBtr0335268",231,"Drosophila melanogaster",-0.330645311988472,15329,-0.099534156834205
"32372","FBgn0264960","CR44129","CR44129","FBtr0335277",321,"Drosophila melanogaster",0,15330,0
"32373","FBgn0264961","CR44130","CR44130","FBtr0335288",569,"Drosophila melanogaster",0,15331,0
"32374","FBgn0264980","CR44131","CR44131","FBtr0335287",1001,"Drosophila melanogaster",0,15332,0
"32375","FBgn0264982","CR44133","CR44133","FBtr0335425",1153,"Drosophila melanogaster",0,15333,0
"32376","FBgn0264983","CR44134","CR44134","FBtr0335428",875,"Drosophila melanogaster",0,15334,0
"32377","FBgn0264984","CR44135","CR44135","FBtr0335437",539,"Drosophila melanogaster",0,15335,0
"32378","FBgn0264985","CR44136","CR44136","FBtr0335442",764,"Drosophila melanogaster",0,15336,0
"32379","FBgn0264986","CR44137","CR44137","FBtr0335446",1239,"Drosophila melanogaster",0,15337,0
"32380","FBgn0264987","CR44138","CR44138","FBtr0335457",493,"Drosophila melanogaster",0,15338,0
"32381","FBgn0264992","CR44143","CR44143","FBtr0335469",813,"Drosophila melanogaster",0,15339,0
"32382","FBgn0264993","CR44144","CR44144","FBtr0335477",677,"Drosophila melanogaster",0,15340,0
"32383","FBgn0264994","CR44145","CR44145","FBtr0335470",1071,"Drosophila melanogaster",0,15341,0
"32384","FBgn0264995","CR44146","CR44146","FBtr0335500",381,"Drosophila melanogaster",0,15342,0
"32385","FBgn0264996","CR44147","CR44147","FBtr0335483",492,"Drosophila melanogaster",0,15343,0
"32386","FBgn0264997","CR44148","CR44148","FBtr0335490",559,"Drosophila melanogaster",0,15344,0
"32387","FBgn0264998","CR44149","CR44149","FBtr0335493",631,"Drosophila melanogaster",0,15345,0
"32388","FBgn0264999","CR44150","CR44150","FBtr0335496",1318,"Drosophila melanogaster",0,15346,0
"32389","FBgn0265000","CR44151","CR44151","FBtr0335498",422,"Drosophila melanogaster",0,15347,0
"32390","FBgn0265038","CR44155","CR44155","FBtr0336465",1743,"Drosophila melanogaster",0,15348,0
"32391","FBgn0265039","CR44156","CR44156","FBtr0336464",413,"Drosophila melanogaster",0,15349,0
"32392","FBgn0265040","CR44157","CR44157","FBtr0336463",634,"Drosophila melanogaster",0,15350,0
"32393","FBgn0265043","CR44160","CR44160","FBtr0336488",535,"Drosophila melanogaster",0,15351,0
"32394","FBgn0265044","CR44161","CR44161","FBtr0336521",529,"Drosophila melanogaster",-0.076997399715161,15352,-0.023178526902393
"32395","FBgn0265044","CR44161","CR44161","FBtr0336522",587,"Drosophila melanogaster",0.073095381280865,15352,0.0220039023100358
"32396","FBgn0265049","CR44164","CR44164","FBtr0336657",599,"Drosophila melanogaster",0,15353,0
"32397","FBgn0265050","CR44165","CR44165","FBtr0336660",1229,"Drosophila melanogaster",0,15354,0
"32398","FBgn0265051","CR44166","CR44166","FBtr0336661",550,"Drosophila melanogaster",0,15355,0
"32399","FBgn0265053","CR44168","CR44168","FBtr0336735",484,"Drosophila melanogaster",0,15356,0
"32400","FBgn0265058","CR44169","CR44169","FBtr0336742",808,"Drosophila melanogaster",-0.00356661502019229,15357,-0.00107365810406401
"32401","FBgn0265058","CR44169","CR44169","FBtr0336743",812,"Drosophila melanogaster",0.00355781941318867,15357,0.00107101036252555
"32402","FBgn0265059","CR44170","CR44170","FBtr0336744",700,"Drosophila melanogaster",0,15358,0
"32403","FBgn0265060","CR44171","CR44171","FBtr0344617",801,"Drosophila melanogaster",0,15359,0
"32404","FBgn0265061","CR44172","CR44172","FBtr0336875",701,"Drosophila melanogaster",0,15360,0
"32405","FBgn0265062","CR44173","CR44173","FBtr0344589",882,"Drosophila melanogaster",0,15361,0
"32406","FBgn0265064","CR44175","CR44175","FBtr0336791",583,"Drosophila melanogaster",-0.0204757203794106,15362,-0.00616380601703126
"32407","FBgn0265064","CR44175","CR44175","FBtr0336792",604,"Drosophila melanogaster",0.030576945745171,15362,0.00920457784508644
"32408","FBgn0265064","CR44175","CR44175","FBtr0345277",587,"Drosophila melanogaster",-0.0106111004698555,15362,-0.00319425952843089
"32409","FBgn0265065","CR44176","CR44176","FBtr0336796",744,"Drosophila melanogaster",0,15363,0
"32410","FBgn0265066","CR44177","CR44177","FBtr0336795",931,"Drosophila melanogaster",0,15364,0
"32411","FBgn0265067","CR44178","CR44178","FBtr0344590",951,"Drosophila melanogaster",0.0311808053720668,15365,0.00938635770595297
"32412","FBgn0265067","CR44178","CR44178","FBtr0344591",918,"Drosophila melanogaster",-0.0197703820746895,15365,-0.00595147803021856
"32413","FBgn0265067","CR44178","CR44178","FBtr0344592",923,"Drosophila melanogaster",-0.0119338878427229,15365,-0.00359245820554888
"32414","FBgn0265068","CR44179","CR44179","FBtr0336803",1978,"Drosophila melanogaster",0,15366,0
"32415","FBgn0265069","CR44180","CR44180","FBtr0336852",330,"Drosophila melanogaster",0,15367,0
"32416","FBgn0265070","CR44181","CR44181","FBtr0336849",3138,"Drosophila melanogaster",0,15368,0
"32417","FBgn0265071","CR44182","CR44182","FBtr0336865",521,"Drosophila melanogaster",0,15369,0
"32418","FBgn0265072","CR44183","CR44183","FBtr0336839",790,"Drosophila melanogaster",0,15370,0
"32419","FBgn0265073","CR44184","CR44184","FBtr0336845",476,"Drosophila melanogaster",0,15371,0
"32420","FBgn0265074","CR44185","CR44185","FBtr0336836",727,"Drosophila melanogaster",0,15372,0
"32421","FBgn0265075","CR44186","CR44186","FBtr0336837",502,"Drosophila melanogaster",0,15373,0
"32422","FBgn0265076","CR44187","CR44187","FBtr0336826",911,"Drosophila melanogaster",0,15374,0
"32423","FBgn0265077","CR44188","CR44188","FBtr0336827",1099,"Drosophila melanogaster",0,15375,0
"32424","FBgn0265078","CR44189","CR44189","FBtr0336815",669,"Drosophila melanogaster",0,15376,0
"32425","FBgn0265079","CR44190","CR44190","FBtr0336821",1909,"Drosophila melanogaster",0,15377,0
"32426","FBgn0265080","CR44191","CR44191","FBtr0336816",588,"Drosophila melanogaster",0,15378,0
"32427","FBgn0265081","CR44192","CR44192","FBtr0336807",1148,"Drosophila melanogaster",0.0894277771876713,15379,0.0269204433790442
"32428","FBgn0265081","CR44192","CR44192","FBtr0336808",1010,"Drosophila melanogaster",-0.095339571848859,15379,-0.028700070900268
"32429","FBgn0265085","CR44196","CR44196","FBtr0336858",919,"Drosophila melanogaster",0,15380,0
"32430","FBgn0265086","CR44197","CR44197","FBtr0336854",757,"Drosophila melanogaster",0,15381,0
"32431","FBgn0265087","CR44198","CR44198","FBtr0336857",417,"Drosophila melanogaster",0,15382,0
"32432","FBgn0265088","CR44199","CR44199","FBtr0336856",273,"Drosophila melanogaster",0,15383,0
"32433","FBgn0265095","CR44200","CR44200","FBtr0336881",300,"Drosophila melanogaster",0,15384,0
"32434","FBgn0265096","CR44201","CR44201","FBtr0336910",1199,"Drosophila melanogaster",0,15385,0
"32435","FBgn0265097","CR44202","CR44202","FBtr0344614",432,"Drosophila melanogaster",0,15386,0
"32436","FBgn0265098","CR44203","CR44203","FBtr0336914",500,"Drosophila melanogaster",0,15387,0
"32437","FBgn0265099","CR44204","CR44204","FBtr0344615",801,"Drosophila melanogaster",0,15388,0
"32438","FBgn0265103","CR44205","CR44205","FBtr0344698",1167,"Drosophila melanogaster",0,15389,0
"32439","FBgn0265104","CR44206","CR44206","FBtr0346709",1987,"Drosophila melanogaster",-0.112066258776157,15390,-0.0337353053934648
"32440","FBgn0265104","CR44206","CR44206","FBtr0346953",2308,"Drosophila melanogaster",0.103985092619656,15390,0.0313026319804139
"32441","FBgn0265105","CR44207","CR44207","FBtr0336931",1204,"Drosophila melanogaster",0.0023984960485155,15391,0.000722019255084749
"32442","FBgn0265105","CR44207","CR44207","FBtr0336932",1200,"Drosophila melanogaster",-0.00240249021530481,15391,-0.000723221619096215
"32443","FBgn0265106","CR44208","CR44208","FBtr0336933",495,"Drosophila melanogaster",-1.68805599368526,15392,-0.508155488459631
"32444","FBgn0265106","CR44208","CR44208","FBtr0336934",2695,"Drosophila melanogaster",0.756728848987636,15392,0.227798082129558
"32445","FBgn0265107","CR44209","CR44209","FBtr0336938",236,"Drosophila melanogaster",0,15393,0
"32447","FBgn0265143","CR44212","CR44212","FBtr0336982",501,"Drosophila melanogaster",0,15394,0
"32448","FBgn0265144","CR44213","CR44213","FBtr0336980",300,"Drosophila melanogaster",0,15395,0
"32449","FBgn0265145","CR44214","CR44214","FBtr0344610",1546,"Drosophila melanogaster",0,15396,0
"32450","FBgn0265147","CR44216","CR44216","FBtr0336992",537,"Drosophila melanogaster",-0.0200099607314943,15397,-0.00602359839223832
"32451","FBgn0265147","CR44216","CR44216","FBtr0344021",552,"Drosophila melanogaster",0.0197362180612615,15397,0.0059411936374052
"32452","FBgn0265148","CR44217","CR44217","FBtr0336991",541,"Drosophila melanogaster",0,15398,0
"32453","FBgn0265149","CR44218","CR44218","FBtr0336987",904,"Drosophila melanogaster",0,15399,0
"32454","FBgn0265150","CR44219","CR44219","FBtr0336988",754,"Drosophila melanogaster",0,15400,0
"32455","FBgn0265151","CR44220","CR44220","FBtr0336984",400,"Drosophila melanogaster",0,15401,0
"32456","FBgn0265152","CR44221","CR44221","FBtr0336986",552,"Drosophila melanogaster",0,15402,0
"32457","FBgn0265153","CR44222","CR44222","FBtr0336985",1190,"Drosophila melanogaster",0,15403,0
"32458","FBgn0265155","CR44224","CR44224","FBtr0337005",715,"Drosophila melanogaster",0,15404,0
"32459","FBgn0265156","CR44225","CR44225","FBtr0337070",440,"Drosophila melanogaster",0,15405,0
"32460","FBgn0265157","CR44226","CR44226","FBtr0337068",565,"Drosophila melanogaster",0,15406,0
"32461","FBgn0265159","CR44228","CR44228","FBtr0337076",1853,"Drosophila melanogaster",0,15407,0
"32462","FBgn0265160","CR44229","CR44229","FBtr0344593",657,"Drosophila melanogaster",0,15408,0
"32463","FBgn0265161","CR44230","CR44230","FBtr0337078",976,"Drosophila melanogaster",0,15409,0
"32464","FBgn0265162","CR44231","CR44231","FBtr0337083",645,"Drosophila melanogaster",0,15410,0
"32465","FBgn0265163","CR44232","CR44232","FBtr0337084",423,"Drosophila melanogaster",0.0380133259367312,15411,0.0114431513419078
"32466","FBgn0265163","CR44232","CR44232","FBtr0337085",401,"Drosophila melanogaster",-0.0390421007282988,15411,-0.0117528434129524
"32467","FBgn0265164","CR44233","CR44233","FBtr0337086",291,"Drosophila melanogaster",0,15412,0
"32468","FBgn0265165","CR44234","CR44234","FBtr0337092",289,"Drosophila melanogaster",0,15413,0
"32469","FBgn0265166","CR44235","CR44235","FBtr0337090",557,"Drosophila melanogaster",0,15414,0
"32470","FBgn0265167","CR44236","CR44236","FBtr0337089",594,"Drosophila melanogaster",0,15415,0
"32471","FBgn0265168","CR44237","CR44237","FBtr0337098",1271,"Drosophila melanogaster",0,15416,0
"32472","FBgn0265169","CR44238","CR44238","FBtr0337099",879,"Drosophila melanogaster",0,15417,0
"32473","FBgn0265176","CR44241","CR44241","FBtr0339083",494,"Drosophila melanogaster",0,15418,0
"32474","FBgn0265196","CR44256","CR44256","FBtr0339169",487,"Drosophila melanogaster",0,15419,0
"32475","FBgn0265198","CR44258","CR44258","FBtr0339172",620,"Drosophila melanogaster",0,15420,0
"32476","FBgn0265200","CR44260","CR44260","FBtr0339178",713,"Drosophila melanogaster",0,15421,0
"32477","FBgn0265202","CR44262","CR44262","FBtr0339184",554,"Drosophila melanogaster",0,15422,0
"32478","FBgn0265203","CR44263","CR44263","FBtr0339186",470,"Drosophila melanogaster",-0.152770280403246,15423,-0.0459884368473742
"32479","FBgn0265203","CR44263","CR44263","FBtr0339187",575,"Drosophila melanogaster",0.138130918863492,15423,0.0415815499065388
"32480","FBgn0265204","CR44264","CR44264","FBtr0339191",897,"Drosophila melanogaster",0,15424,0
"32481","FBgn0265205","CR44265","CR44265","FBtr0339196",263,"Drosophila melanogaster",-1.07612466086941,15425,-0.323945801995421
"32482","FBgn0265205","CR44265","CR44265","FBtr0344338",846,"Drosophila melanogaster",0.60947020295824,15425,0.183468812553845
"32483","FBgn0265252","CR44266","CR44266","FBtr0339228",904,"Drosophila melanogaster",0,15426,0
"32484","FBgn0265253","CR44267","CR44267","FBtr0339230",691,"Drosophila melanogaster",0,15427,0
"32485","FBgn0265254","CR44268","CR44268","FBtr0339231",205,"Drosophila melanogaster",0,15428,0
"32486","FBgn0265255","CR44269","CR44269","FBtr0339229",903,"Drosophila melanogaster",-0.0762355858270851,15429,-0.0229491980709686
