"","x"
"FBgn0051896",72
"FBgn0011902",73
"FBgn0011861",71
"FBgn0012018",73
"FBgn0051912",1550
"FBgn0051914",72
"FBgn0003926",211
"FBgn0051939",72
"FBgn0051940",72
"FBgn0051942",73
"FBgn0051943",72
"FBgn0051944",72
"FBgn0011860",71
"FBgn0051946",73
"FBgn0011984",82
"FBgn0051963",72
"FBgn0051971",72
"FBgn0011862",71
"FBgn0011863",71
"FBgn0028911",72
"FBgn0011866",71
"FBgn0011865",71
"FBgn0011864",71
"FBgn0028912",72
"FBgn0028910",72
"FBgn0028882",72
"FBgn0012017",73
"FBgn0012016",73
"FBgn0052027",1064
"FBgn0052093",72
"FBgn0052111",3527.5
"FBgn0012009",73
"FBgn0012010",73
"FBgn0011844",72
"FBgn0052126",72
"FBgn0052127",83
"FBgn0052128",72
"FBgn0052129",72
"FBgn0011927",72
"FBgn0011928",72
"FBgn0052153",73
"FBgn0052160",2138
"FBgn0041721",238
"FBgn0026197",1077
"FBgn0052173",72
"FBgn0052194",1679
"FBgn0052200",72
"FBgn0052218",1176
"FBgn0052224",936
"FBgn0052252",980
"FBgn0004911",1275
"FBgn0052272",73
"FBgn0052273",73
"FBgn0052285",73
"FBgn0052286",72
"FBgn0052287",72
"FBgn0052288",72
"FBgn0052289",72
"FBgn0052303",72
"FBgn0052312",72
"FBgn0011855",72
"FBgn0011854",72
"FBgn0052324",72
"FBgn0011853",72
"FBgn0011852",72
"FBgn0011851",72
"FBgn0052328",72
"FBgn0052329",72
"FBgn0052330",72
"FBgn0052357",73
"FBgn0052358",83
"FBgn0052359",83
"FBgn0052360",83
"FBgn0052361",83
"FBgn0052362",83
"FBgn0052363",83
"FBgn0052370",73
"FBgn0047205",2572
"FBgn0011986",82
"FBgn0052420",73
"FBgn0052421",73
"FBgn0052449",72
"FBgn0266585",83
"FBgn0052460",72
"FBgn0052480",74
"FBgn0052481",74
"FBgn0052482",72
"FBgn0052493",72
"FBgn0025882",91
"FBgn0052520",73
"FBgn0052525",73
"FBgn0011954",73
"FBgn0052546",72
"FBgn0052553",1066
"FBgn0052582",618.333333333333
"FBgn0011982",82
"FBgn0011977",82
"FBgn0011983",82
"FBgn0011953",73
"FBgn0011980",82
"FBgn0011974",82
"FBgn0011951",73
"FBgn0011981",82
"FBgn0011950",73
"FBgn0011949",73
"FBgn0011975",82
"FBgn0011948",73
"FBgn0011976",82
"FBgn0011952",73
"FBgn0052636",1484
"FBgn0052652",888
"FBgn0052657",353
"FBgn0040859",815.333333333333
"FBgn0052660",392
"FBgn0030356",654
"FBgn0019660",733.166666666667
"FBgn0052690",825
"FBgn0047092",1856
"FBgn0052740",73
"FBgn0052748",73
"FBgn0052773",1362
"FBgn0019661",4051.2
"FBgn0025118",72
"FBgn0052785",72
"FBgn0044508",99
"FBgn0052826",72
"FBgn0052835",1010
"FBgn0011891",73
"FBgn0011909",83
"FBgn0011881",74
"FBgn0011916",73
"FBgn0004183",164
"FBgn0043853",316
"FBgn0000003",299
"FBgn0052865",1357
"FBgn0004186",164
"FBgn0004189",107
"FBgn0046696",297
"FBgn0063449",400.5
"FBgn0063389",68
"FBgn0063392",81
"FBgn0063391",81
"FBgn0003936",126
"FBgn0003923",191
"FBgn0003931",142
"FBgn0043021",127
"FBgn0043022",127
"FBgn0003922",192
"FBgn0026169",140
"FBgn0045800",1062.5
"FBgn0063381",69
"FBgn0063385",87
"FBgn0063377",73
"FBgn0063384",86
"FBgn0063376",73
"FBgn0063388",69
"FBgn0063375",77
"FBgn0063383",88
"FBgn0063382",87
"FBgn0063374",76
"FBgn0063380",67
"FBgn0063379",67
"FBgn0063378",67
"FBgn0063387",72
"FBgn0063373",77
"FBgn0063386",67
"FBgn0015543",73
"FBgn0020518",78
"FBgn0003938",123
"FBgn0060291",84
"FBgn0060292",80
"FBgn0003920",192
"FBgn0003933",110
"FBgn0259936",605.333333333333
"FBgn0041717",97
"FBgn0041719",148
"FBgn0003934",131
"FBgn0053218",564.5
"FBgn0053353",135
"FBgn0053354",135
"FBgn0053355",135
"FBgn0053357",135
"FBgn0053358",135
"FBgn0053359",135
"FBgn0053360",135
"FBgn0053361",135
"FBgn0053362",135
"FBgn0053364",135
"FBgn0053365",135
"FBgn0053366",135
"FBgn0053367",135
"FBgn0053368",135
"FBgn0053369",135
"FBgn0053370",135
"FBgn0053372",135
"FBgn0053373",135
"FBgn0053374",135
"FBgn0053375",135
"FBgn0053376",135
"FBgn0053377",135
"FBgn0053378",135
"FBgn0053379",135
"FBgn0053380",135
"FBgn0053381",135
"FBgn0053382",135
"FBgn0053383",135
"FBgn0053384",135
"FBgn0053385",135
"FBgn0053386",135
"FBgn0053387",135
"FBgn0053388",135
"FBgn0053389",135
"FBgn0053390",135
"FBgn0053391",134
"FBgn0053392",135
"FBgn0053393",135
"FBgn0053394",135
"FBgn0053395",135
"FBgn0053396",135
"FBgn0053397",135
"FBgn0053398",135
"FBgn0053399",135
"FBgn0053400",135
"FBgn0053401",135
"FBgn0053402",135
"FBgn0053403",135
"FBgn0053404",135
"FBgn0053405",134
"FBgn0053406",135
"FBgn0053407",135
"FBgn0053408",135
"FBgn0053409",135
"FBgn0053410",135
"FBgn0053411",135
"FBgn0053412",135
"FBgn0053413",135
"FBgn0053414",135
"FBgn0053415",135
"FBgn0053417",135
"FBgn0053418",135
"FBgn0053419",135
"FBgn0053420",135
"FBgn0053421",135
"FBgn0053422",135
"FBgn0053423",135
"FBgn0053424",135
"FBgn0053425",135
"FBgn0053426",135
"FBgn0053427",135
"FBgn0053428",135
"FBgn0053429",135
"FBgn0053430",135
"FBgn0053431",135
"FBgn0053432",135
"FBgn0053433",135
"FBgn0053434",135
"FBgn0053435",135
"FBgn0053436",135
"FBgn0053437",135
"FBgn0053438",135
"FBgn0053439",135
"FBgn0053440",135
"FBgn0053441",135
"FBgn0053442",135
"FBgn0053443",135
"FBgn0053444",135
"FBgn0053445",135
"FBgn0053446",135
"FBgn0053447",135
"FBgn0053448",135
"FBgn0053449",135
"FBgn0053450",135
"FBgn0053451",135
"FBgn0053452",135
"FBgn0053504",71
"FBgn0053534",73
"FBgn0053535",72
"FBgn0053536",84
"FBgn0053537",74
"FBgn0053538",73
"FBgn0053539",72
"FBgn0053551",73
"FBgn0086663",140
"FBgn0065047",173
"FBgn0086600",146
"FBgn0065080",68
"FBgn0086603",140
"FBgn0086672",148
"FBgn0065070",74
"FBgn0086671",140
"FBgn0086660",137
"FBgn0086670",140
"FBgn0065101",35
"FBgn0065097",77
"FBgn0065092",64
"FBgn0086658",145
"FBgn0065046",168
"FBgn0065071",67
"FBgn0065053",72
"FBgn0065098",382
"FBgn0065088",143
"FBgn0065073",140
"FBgn0065087",59
"FBgn0086661",268
"FBgn0065055",162
"FBgn0065095",52
"FBgn0065100",31
"FBgn0065105",43
"FBgn0086662",143
"FBgn0065084",95
"FBgn0065096",34
"FBgn0065051",111
"FBgn0065057",49
"FBgn0053727",36
"FBgn0053728",36
"FBgn0053729",36
"FBgn0053730",36
"FBgn0053731",36
"FBgn0053732",36
"FBgn0053733",36
"FBgn0053734",36
"FBgn0053735",36
"FBgn0053736",36
"FBgn0053737",36
"FBgn0053738",36
"FBgn0053739",36
"FBgn0053740",36
"FBgn0053741",36
"FBgn0053742",36
"FBgn0053743",36
"FBgn0053744",36
"FBgn0053745",36
"FBgn0053746",36
"FBgn0065104",157
"FBgn0086665",139
"FBgn0086668",141
"FBgn0086601",140
"FBgn0065064",220
"FBgn0086669",144
"FBgn0086664",144
"FBgn0065066",46
"FBgn0065059",96
"FBgn0086667",164
"FBgn0041720",192
"FBgn0065083",46
"FBgn0065081",73
"FBgn0065058",78
"FBgn0086602",143
"FBgn0086659",154
"FBgn0065107",63
"FBgn0065102",35
"FBgn0065094",74
"FBgn0086666",145
"FBgn0065048",173
"FBgn0065099",444
"FBgn0065076",55
"FBgn0063127",505
"FBgn0062961",503
"FBgn0046756",1393
"FBgn0063083",295
"FBgn0053963",1171
"FBgn0011937",74
"FBgn0011936",74
"FBgn0053987",993
"FBgn0054006",1587
"FBgn0054024",535
"FBgn0054044",1195
"FBgn0054046",444
"FBgn0054047",1315
"FBgn0054052",392.5
"FBgn0013696",65
"FBgn0013703",69
"FBgn0013700",69
"FBgn0013709",66
"FBgn0013690",62
"FBgn0013710",66
"FBgn0013699",66
"FBgn0013697",71
"FBgn0013691",67
"FBgn0013694",65
"FBgn0013689",65
"FBgn0013704",64
"FBgn0013701",65
"FBgn0013705",68
"FBgn0013692",67
"FBgn0013693",65
"FBgn0013695",66
"FBgn0013707",66
"FBgn0013702",61
"FBgn0013706",66
"FBgn0013698",65
"FBgn0013686",1325
"FBgn0013708",73
"FBgn0013688",786
"FBgn0083987",275
"FBgn0083988",91
"FBgn0083989",91
"FBgn0083990",809
"FBgn0267910",305
"FBgn0082981",155
"FBgn0082928",85
"FBgn0082943",77
"FBgn0082942",77
"FBgn0082927",82
"FBgn0082993",149
"FBgn0083006",148
"FBgn0082951",100
"FBgn0082940",80
"FBgn0082939",80
"FBgn0082926",80
"FBgn0082950",76
"FBgn0082952",76
"FBgn0082941",71
"FBgn0082931",91
"FBgn0082930",87
"FBgn0082929",85
"FBgn0082919",78
"FBgn0082922",162
"FBgn0083054",137
"FBgn0083053",143
"FBgn0082987",130
"FBgn0082972",132
"FBgn0082971",141
"FBgn0082963",150
"FBgn0082970",133
"FBgn0083018",138
"FBgn0082969",132
"FBgn0083017",133
"FBgn0082968",132
"FBgn0083016",138
"FBgn0083046",159
"FBgn0083045",155
"FBgn0083005",136
"FBgn0083004",141
"FBgn0083003",136
"FBgn0082925",135
"FBgn0082935",84
"FBgn0082934",83
"FBgn0082933",83
"FBgn0082932",83
"FBgn0082990",145
"FBgn0083028",140
"FBgn0083038",134
"FBgn0083026",132
"FBgn0083037",135
"FBgn0083036",134
"FBgn0083025",137
"FBgn0083035",137
"FBgn0083024",128
"FBgn0083034",130
"FBgn0083023",131
"FBgn0083033",135
"FBgn0083032",134
"FBgn0083022",124
"FBgn0083031",135
"FBgn0083021",126
"FBgn0083030",136
"FBgn0083020",129
"FBgn0083029",136
"FBgn0082938",75
"FBgn0082937",75
"FBgn0082936",75
"FBgn0083027",152
"FBgn0083013",150
"FBgn0082997",141
"FBgn0082924",142
"FBgn0082998",135
"FBgn0082999",134
"FBgn0083000",138
"FBgn0083001",140
"FBgn0083040",140
"FBgn0083007",151
"FBgn0083041",139
"FBgn0083008",151
"FBgn0083042",139
"FBgn0083009",142
"FBgn0083010",143
"FBgn0083011",145
"FBgn0083012",148
"FBgn0082961",140
"FBgn0082962",150
"FBgn0082978",133
"FBgn0082979",135
"FBgn0082954",144
"FBgn0082988",144
"FBgn0082989",140
"FBgn0083039",138
"FBgn0083055",140
"FBgn0082986",135
"FBgn0082923",147
"FBgn0082960",140
"FBgn0082976",150
"FBgn0082959",140
"FBgn0082958",140
"FBgn0082975",150
"FBgn0082957",140
"FBgn0082974",152
"FBgn0083047",137
"FBgn0083048",136
"FBgn0083049",137
"FBgn0083050",138
"FBgn0082983",142
"FBgn0083014",151
"FBgn0083057",139
"FBgn0082973",153
"FBgn0083058",148
"FBgn0082944",86
"FBgn0082945",81
"FBgn0082946",73
"FBgn0083044",141
"FBgn0082994",139
"FBgn0082995",137
"FBgn0082953",145
"FBgn0083015",141
"FBgn0082967",140
"FBgn0082966",140
"FBgn0082949",79
"FBgn0082948",79
"FBgn0082947",79
"FBgn0086021",99
"FBgn0086022",109
"FBgn0086023",106
"FBgn0086024",109
"FBgn0086025",107
"FBgn0086026",74
"FBgn0086027",106
"FBgn0086028",67
"FBgn0086029",116
"FBgn0086030",118
"FBgn0086031",128
"FBgn0086032",116
"FBgn0086033",116
"FBgn0086034",79
"FBgn0086035",78
"FBgn0086036",91
"FBgn0086037",135
"FBgn0086038",100
"FBgn0086039",73
"FBgn0086040",101
"FBgn0086041",88
"FBgn0086042",71
"FBgn0086043",99
"FBgn0086044",118
"FBgn0086045",99
"FBgn0086046",79
"FBgn0086047",108
"FBgn0086048",81
"FBgn0086049",79
"FBgn0260002",77
"FBgn0086051",75
"FBgn0086052",96
"FBgn0086053",75
"FBgn0086054",75
"FBgn0086055",85
"FBgn0086056",84
"FBgn0086057",93
"FBgn0086058",72
"FBgn0086059",95
"FBgn0086060",115
"FBgn0086061",92
"FBgn0086062",70
"FBgn0086063",72
"FBgn0086064",84
"FBgn0086065",80
"FBgn0086066",71
"FBgn0086067",75
"FBgn0086068",78
"FBgn0086069",77
"FBgn0086070",67
"FBgn0086071",67
"FBgn0086072",67
"FBgn0086073",132
"FBgn0086074",78
"FBgn0086075",88
"FBgn0086076",115
"FBgn0086077",81
"FBgn0086078",73
"FBgn0086079",73
"FBgn0086080",121
"FBgn0086081",101
"FBgn0086082",89
"FBgn0058053",1361
"FBgn0058172",795
"FBgn0259996",754
"FBgn0250731",123
"FBgn0250817",634
"FBgn0058469",214
"FBgn0085505",885
"FBgn0085511",435
"FBgn0085523",1058
"FBgn0085540",348
"FBgn0085582",461
"FBgn0083994",394
"FBgn0084008",1311.66666666667
"FBgn0085673",1543
"FBgn0085802",2856
"FBgn0085812",614
"FBgn0259112",1091.66666666667
"FBgn0259837",654
"FBgn0259838",1459
"FBgn0259839",1443
"FBgn0259840",1327
"FBgn0259841",1484
"FBgn0259842",1190
"FBgn0259843",1417
"FBgn0259845",1848
"FBgn0259846",727
"FBgn0259847",997
"FBgn0259848",977
"FBgn0259849",1265
"FBgn0259850",1412
"FBgn0259851",820
"FBgn0259852",692
"FBgn0259853",1339
"FBgn0259855",1690
"FBgn0259856",1663
"FBgn0259857",1688
"FBgn0259858",500
"FBgn0259859",852
"FBgn0259860",1695
"FBgn0259861",1383
"FBgn0259862",1247
"FBgn0259863",755
"FBgn0259864",1356
"FBgn0259869",1189
"FBgn0259870",1105
"FBgn0259875",1443
"FBgn0083124",491
"FBgn0083123",781
"FBgn0083121",421
"FBgn0083120",496
"FBgn0259993",747
"FBgn0260720",2463
"FBgn0260722",1784.25
"FBgn0061188",587
"FBgn0261429",2621.5
"FBgn0261503",2076
"FBgn0261504",299
"FBgn0261522",888
"FBgn0261586",420.5
"FBgn0261632",337
"FBgn0261636",944
"FBgn0261638",1246.5
"FBgn0261699",445
"FBgn0261700",542
"FBgn0261702",610.5
"FBgn0261706",1114
"FBgn0261707",1927
"FBgn0266568",1170.375
"FBgn0261709",827
"FBgn0261813",1097
"FBgn0261814",623
"FBgn0261833",468
"FBgn0261835",866
"FBgn0261861",956
"FBgn0261924",410
"FBgn0261927",475
"FBgn0261973",98
"FBgn0261974",91
"FBgn0262025",636
"FBgn0262028",2576
"FBgn0262033",504
"FBgn0262097",1950
"FBgn0262105",680
"FBgn0262106",1216
"FBgn0262107",1128.66666666667
"FBgn0262108",499
"FBgn0262109",5379.4
"FBgn0262142",337
"FBgn0265295",2306
"FBgn0262148",1374
"FBgn0262149",787.5
"FBgn0262353",566
"FBgn0262355",604
"FBgn0262543",1131
"FBgn0262564",911.5
"FBgn0262741",3709.5
"FBgn0262604",279
"FBgn0262606",428
"FBgn0262620",498.333333333333
"FBgn0262622",958.5
"FBgn0262631",1111
"FBgn0262680",476
"FBgn0262681",394
"FBgn0262682",733
"FBgn0262687",375
"FBgn0262689",1175
"FBgn0262690",1495
"FBgn0262722",245
"FBgn0267794",1117.5
"FBgn0262822",865
"FBgn0262825",543
"FBgn0262828",1320
"FBgn0262879",1844
"FBgn0262883",488
"FBgn0265270",771.333333333333
"FBgn0262886",683.333333333333
"FBgn0262887",1090
"FBgn0262888",718
"FBgn0262892",563
"FBgn0262895",341
"FBgn0262897",1083
"FBgn0262898",828
"FBgn0262901",455
"FBgn0262902",1392
"FBgn0262903",966
"FBgn0262904",1147.5
"FBgn0262905",507
"FBgn0264857",2002.08333333333
"FBgn0262943",320
"FBgn0262944",832
"FBgn0262945",318
"FBgn0263018",160
"FBgn0262951",3560
"FBgn0262963",519
"FBgn0262967",971
"FBgn0262968",767
"FBgn0262969",876
"FBgn0262971",584.75
"FBgn0262972",5521
"FBgn0262974",556
"FBgn0262979",722
"FBgn0262981",302
"FBgn0262989",845
"FBgn0262990",316
"FBgn0262991",2059.66666666667
"FBgn0262992",361
"FBgn0262993",1725.5
"FBgn0262994",350.5
"FBgn0262995",452
"FBgn0262996",469
"FBgn0262998",621
"FBgn0263001",918
"FBgn0263019",6933.66666666667
"FBgn0263039",10639.6666666667
"FBgn0263049",2449
"FBgn0263085",504
"FBgn0263088",498
"FBgn0263089",464
"FBgn0263090",263
"FBgn0263095",511
"FBgn0263130",1772
"FBgn0263217",423
"FBgn0263290",740
"FBgn0263323",600
"FBgn0263324",423
"FBgn0263325",530.5
"FBgn0263327",644
"FBgn0263328",446
"FBgn0263329",491
"FBgn0263330",364
"FBgn0263331",202
"FBgn0263332",654.5
"FBgn0263333",628
"FBgn0263334",561.5
"FBgn0263335",745
"FBgn0263336",1364.5
"FBgn0263337",704
"FBgn0263338",1283
"FBgn0263339",923
"FBgn0263340",663
"FBgn0263341",679
"FBgn0263342",632
"FBgn0263343",1525
"FBgn0263344",3528
"FBgn0263345",1849
"FBgn0263376",1665
"FBgn0263377",2301
"FBgn0263378",1567
"FBgn0263379",2032
"FBgn0263380",800.5
"FBgn0263381",616
"FBgn0263382",584
"FBgn0263383",836
"FBgn0263384",667
"FBgn0263385",535
"FBgn0263388",796
"FBgn0263405",940
"FBgn0263406",897
"FBgn0263407",792
"FBgn0263408",1332
"FBgn0263409",603
"FBgn0263410",682
"FBgn0263411",353
"FBgn0263412",670
"FBgn0263413",5001
"FBgn0263414",673
"FBgn0263415",438
"FBgn0266428",1986
"FBgn0263441",2447
"FBgn0263442",1167
"FBgn0263443",613
"FBgn0263444",2103
"FBgn0263445",2060
"FBgn0263446",2193
"FBgn0263447",1762
"FBgn0263448",613
"FBgn0263449",745
"FBgn0263451",1097
"FBgn0263452",503
"FBgn0263453",918
"FBgn0263454",865
"FBgn0263455",1386
"FBgn0263457",1851.5
"FBgn0263492",2138.66666666667
"FBgn0263495",551.5
"FBgn0263496",476
"FBgn0263497",510
"FBgn0263498",699
"FBgn0263499",639.666666666667
"FBgn0263500",936
"FBgn0263501",1031
"FBgn0263502",629
"FBgn0263503",932
"FBgn0263504",2088
"FBgn0263505",498
"FBgn0263506",383
"FBgn0263507",646.5
"FBgn0263509",566
"FBgn0082980",136
"FBgn0086533",70
"FBgn0263201",137
"FBgn0261006",140
"FBgn0261452",119
"FBgn0261453",122
"FBgn0261454",147
"FBgn0261455",101
"FBgn0263458",147
"FBgn0263459",151
"FBgn0263460",147
"FBgn0263461",226
"FBgn0263462",166
"FBgn0263463",161
"FBgn0263464",136
"FBgn0263465",88
"FBgn0263466",166
"FBgn0263467",101
"FBgn0263468",153
"FBgn0263469",156
"FBgn0263470",311
"FBgn0263471",125
"FBgn0263472",151
"FBgn0263473",147
"FBgn0263474",137
"FBgn0263475",149
"FBgn0263476",221
"FBgn0263477",159
"FBgn0263478",141
"FBgn0263479",140
"FBgn0263480",150
"FBgn0263481",161
"FBgn0263482",171
"FBgn0263483",136
"FBgn0263484",161
"FBgn0263485",170.5
"FBgn0263486",142
"FBgn0263487",139
"FBgn0263488",186
"FBgn0263489",201
"FBgn0263802",812
"FBgn0263581",1286
"FBgn0263582",576
"FBgn0263583",723
"FBgn0263584",2230
"FBgn0263585",341
"FBgn0263586",385
"FBgn0263587",947
"FBgn0263588",644
"FBgn0263589",929
"FBgn0263590",814
"FBgn0263595",1736
"FBgn0263611",864
"FBgn0263612",617
"FBgn0263613",581
"FBgn0263615",722
"FBgn0263616",513
"FBgn0263617",2795
"FBgn0263618",909.5
"FBgn0263619",1362
"FBgn0263620",896.333333333333
"FBgn0263622",743
"FBgn0263623",704
"FBgn0263624",356
"FBgn0263625",339
"FBgn0263626",687
"FBgn0263627",800
"FBgn0263628",1117
"FBgn0263648",584
"FBgn0263649",1860
"FBgn0263650",500
"FBgn0263651",897
"FBgn0263652",1283
"FBgn0263653",598
"FBgn0263657",499
"FBgn0263658",795
"FBgn0263659",9603
"FBgn0263660",1009
"FBgn0263661",1354
"FBgn0263662",1368
"FBgn0263663",2806.5
"FBgn0263664",528
"FBgn0263665",1062.5
"FBgn0263708",1528
"FBgn0263709",492
"FBgn0263764",2392.5
"FBgn0263765",655
"FBgn0263766",1087
"FBgn0263767",416
"FBgn0263768",1207
"FBgn0263769",308
"FBgn0263778",699
"FBgn0263838",712
"FBgn0263839",93
"FBgn0263843",529
"FBgn0263844",578
"FBgn0263845",533
"FBgn0263847",116
"FBgn0263851",69
"FBgn0263866",763
"FBgn0263867",701
"FBgn0263868",561
"FBgn0263869",647
"FBgn0263870",566
"FBgn0263871",452
"FBgn0263872",735
"FBgn0263874",286
"FBgn0263967",853
"FBgn0263970",702
"FBgn0263976",458
"FBgn0263981",1433
"FBgn0263992",682
"FBgn0265017",3405
"FBgn0264083",509
"FBgn0264084",1015
"FBgn0264085",954
"FBgn0264261",1861
"FBgn0264262",1047
"FBgn0264263",428
"FBgn0264264",1897
"FBgn0264265",393
"FBgn0264266",447
"FBgn0264267",780
"FBgn0264268",794
"FBgn0264269",462
"FBgn0264271",649
"FBgn0264310",388.5
"FBgn0264327",871
"FBgn0264328",1952
"FBgn0264336",502
"FBgn0264337",400
"FBgn0264338",698
"FBgn0264345",546
"FBgn0264346",632
"FBgn0264347",820
"FBgn0264348",524
"FBgn0264349",1183.5
"FBgn0264350",612
"FBgn0264351",875
"FBgn0264352",1169.5
"FBgn0264353",1650
"FBgn0264358",448
"FBgn0264359",586
"FBgn0264360",291
"FBgn0264365",626
"FBgn0264366",644
"FBgn0264367",594.5
"FBgn0264368",807
"FBgn0264369",490
"FBgn0264370",457
"FBgn0264371",1704
"FBgn0264372",1398
"FBgn0264373",509
"FBgn0264374",499
"FBgn0264375",501.333333333333
"FBgn0264376",2082
"FBgn0264378",531.5
"FBgn0264379",350
"FBgn0264380",470
"FBgn0264381",313
"FBgn0264382",243
"FBgn0264383",759
"FBgn0264384",1166.66666666667
"FBgn0264385",1847
"FBgn0264390",994
"FBgn0264391",784
"FBgn0264392",737
"FBgn0264394",1866
"FBgn0264428",717
"FBgn0264429",931
"FBgn0264430",655
"FBgn0264431",644
"FBgn0264434",252
"FBgn0264435",987
"FBgn0264436",505
"FBgn0264437",488.5
"FBgn0264438",853
"FBgn0264439",1119
"FBgn0264440",418
"FBgn0264441",565
"FBgn0264444",667
"FBgn0264445",531
"FBgn0264446",1652
"FBgn0264447",1241
"FBgn0264448",1832
"FBgn0264460",462
"FBgn0264462",604
"FBgn0264464",2827
"FBgn0264466",789
"FBgn0264467",798
"FBgn0264468",482.333333333333
"FBgn0264469",514
"FBgn0264470",636
"FBgn0264471",476
"FBgn0264473",478
"FBgn0264474",626
"FBgn0264475",754
"FBgn0264476",524
"FBgn0264479",527
"FBgn0264480",336
"FBgn0264481",785
"FBgn0264482",296
"FBgn0264483",449
"FBgn0264484",221
"FBgn0264485",1042
"FBgn0264496",1275
"FBgn0264500",381
"FBgn0264501",737
"FBgn0264504",683
"FBgn0264505",943
"FBgn0264506",1001
"FBgn0264507",2248
"FBgn0264508",500
"FBgn0264509",394
"FBgn0264510",1258
"FBgn0264511",530
"FBgn0264512",402
"FBgn0264513",1861.66666666667
"FBgn0264514",624.5
"FBgn0264515",1321
"FBgn0264517",382
"FBgn0264518",262
"FBgn0264539",288
"FBgn0264547",757
"FBgn0264548",412
"FBgn0264549",987
"FBgn0264550",479
"FBgn0264551",486
"FBgn0264553",423
"FBgn0264554",943.5
"FBgn0264564",412
"FBgn0264565",363
"FBgn0264567",751
"FBgn0264568",864
"FBgn0264569",1352
"FBgn0264570",904
"FBgn0264571",610
"FBgn0264572",1535
"FBgn0264573",383
"FBgn0264599",2589
"FBgn0264600",1098
"FBgn0264601",1153
"FBgn0264602",995
"FBgn0264603",426
"FBgn0264604",668
"FBgn0264616",201
"FBgn0264617",943.5
"FBgn0264618",745
"FBgn0264674",1087
"FBgn0264675",1500
"FBgn0264676",2811
"FBgn0264677",274.5
"FBgn0264678",492
"FBgn0264679",1494
"FBgn0264697",312
"FBgn0264698",245
"FBgn0264700",706
"FBgn0264701",378
"FBgn0264702",840
"FBgn0264704",518
"FBgn0264705",853
"FBgn0264708",634
"FBgn0264709",952
"FBgn0264710",1712
"FBgn0264713",543
"FBgn0264715",1000
"FBgn0264716",300
"FBgn0264717",506
"FBgn0264719",601
"FBgn0264720",670
"FBgn0264721",953
"FBgn0264722",471
"FBgn0264723",539
"FBgn0264724",389
"FBgn0264726",353
"FBgn0264727",252
"FBgn0264786",885
"FBgn0264787",601
"FBgn0264788",6412
"FBgn0264789",384.5
"FBgn0264790",820
"FBgn0264791",454
"FBgn0264792",500
"FBgn0264793",1652
"FBgn0264794",2654
"FBgn0264818",301
"FBgn0264819",559
"FBgn0264821",3655.5
"FBgn0264822",654.666666666667
"FBgn0264823",684
"FBgn0264824",774
"FBgn0264825",939
"FBgn0264826",669.5
"FBgn0264827",1602
"FBgn0264828",851
"FBgn0264831",1383
"FBgn0264833",702
"FBgn0264834",1001
"FBgn0264835",2481
"FBgn0264837",302
"FBgn0264838",877
"FBgn0264839",530
"FBgn0264840",980
"FBgn0264841",1848
"FBgn0264842",1155
"FBgn0264843",382
"FBgn0264844",650
"FBgn0264862",2749
"FBgn0264863",1520
"FBgn0264864",1006
"FBgn0264865",469.5
"FBgn0264866",552
"FBgn0264867",926.5
"FBgn0264868",1071
"FBgn0264869",462
"FBgn0264870",325
"FBgn0264871",1175
"FBgn0264872",425
"FBgn0264873",1166
"FBgn0264874",1082
"FBgn0264875",996
"FBgn0264876",715
"FBgn0264877",999.5
"FBgn0264878",1351
"FBgn0264879",618
"FBgn0264880",351
"FBgn0264882",403
"FBgn0264883",684
"FBgn0264884",819
"FBgn0264885",511
"FBgn0264886",811
"FBgn0264887",566
"FBgn0264889",1094
"FBgn0264890",471
"FBgn0264891",404
"FBgn0264892",1486
"FBgn0264893",403
"FBgn0264896",1122
"FBgn0264898",351
"FBgn0264900",366
"FBgn0264901",534
"FBgn0264902",442
"FBgn0264904",776
"FBgn0264905",539
"FBgn0264906",553.5
"FBgn0264909",332
"FBgn0264912",249
"FBgn0264914",801
"FBgn0264915",1123.5
"FBgn0264916",380
"FBgn0264939",223
"FBgn0264940",1140
"FBgn0264941",622
"FBgn0264942",706
"FBgn0264943",571
"FBgn0264944",340
"FBgn0264945",794
"FBgn0264946",676
"FBgn0264947",2541
"FBgn0264948",428
"FBgn0264949",428
"FBgn0264950",2095
"FBgn0264951",282
"FBgn0264952",267
"FBgn0264955",371
"FBgn0264956",1602
"FBgn0264957",849
"FBgn0264958",290.5
"FBgn0264960",321
"FBgn0264961",569
"FBgn0264980",1001
"FBgn0264982",1153
"FBgn0264983",875
"FBgn0264984",539
"FBgn0264985",764
"FBgn0264986",1239
"FBgn0264987",493
"FBgn0264992",813
"FBgn0264993",677
"FBgn0264994",1071
"FBgn0264995",381
"FBgn0264996",492
"FBgn0264997",559
"FBgn0264998",631
"FBgn0264999",1318
"FBgn0265000",422
"FBgn0265038",1743
"FBgn0265039",413
"FBgn0265040",634
"FBgn0265043",535
"FBgn0265044",558
"FBgn0265049",599
"FBgn0265050",1229
"FBgn0265051",550
"FBgn0265053",484
"FBgn0265058",810
"FBgn0265059",700
"FBgn0265060",801
"FBgn0265061",701
"FBgn0265062",882
"FBgn0265064",591.333333333333
"FBgn0265065",744
"FBgn0265066",931
"FBgn0265067",930.666666666667
"FBgn0265068",1978
"FBgn0265069",330
"FBgn0265070",3138
"FBgn0265071",521
"FBgn0265072",790
"FBgn0265073",476
"FBgn0265074",727
"FBgn0265075",502
"FBgn0265076",911
"FBgn0265077",1099
